Order,Family,Genus,species,Genus_species,Taxon_Upham_style,Specimen_Num,Mass_grams,Mass_source,Loc_mode_Categorical,Loc_Ord,Loc_Ord2,Loc_bin,gm,log_Mass,Skl,Jl,Sl,Sh,Hl,Hsw,Hdw,Hpw,Hhw,Hdcw,Hhl,Uol,Ul,Rl,Pel,Il,Isl,Fl,Fhd,Fgh,Fsw,Fdw,Tpw,Tl,Tmw,Tdw,Fbl,Fbmw,Fbpw,Fbdw,Csw,Ccw,Cl,Ctl,Ctw,Cal,Anl,Al,Atw,Mcl,Mcw,Ppl,Ppw,Ipl,Ipw,Dpl,Dpw,Mtl,Mtw,Pppl,Pppw,Pipl,Pipw,Pdpl,Pdpw,SI,HRI,HPI,HEB,HHRI,HHW,DI,OLI,BI,IM,PRTI,MRI,MANUS,MANUS2,IRI,FRI,FEB,CI,TRI,PR,PES,PES2
Rodentia,Sciuridae,Callospermophilus (Spermophilus),lateralis,Callospermophilus_lateralis,Callospermophilus_lateralis_SCIURIDAE_RODENTIA,UWBM 37542,172,UWBM specimen label,Sf,Is,B,0,-0.37977856060704734,-0.12377945960456174,NA,NA,-0.06559355078338638,-0.23714233235944224,-0.07258706444966717,-0.18855058089207044,-0.20816427354341116,-0.5875013223460295,-0.3639679891064808,NA,-0.3259534326549883,-0.04770884100635342,-0.33943412424884056,-0.32736521079314707,-0.6175781008335479,-0.5894016015665021,-0.5782485506484148,-0.06541150444510353,-0.39731588505472626,-0.6667451521282632,-0.3384498709785484,-0.2234529036154245,-0.55314389462775,-0.19898966717098024,-0.08879449169131648,-0.23636257517168716,-0.5200516010152549,-0.5271906843149247,-0.7697308296972409,-0.9460926703152113,-0.5473036272412403,-0.08859498380159794,-0.4321963205165937,-0.47119823281234224,-0.6296930617720394,-0.4117738483023265,-0.11173094545594119,-0.3883947187177639,-0.6041698355901208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7308162130075053,-0.3270033269769017,-0.3765949185423268,-0.3611523576967134,0.0011610907311396365,-0.3491651747801195,-0.6544539892812896,0.4319064739429291,-1.188048313223121,-0.47862652727991134,NA,NA,NA,NA,0.3172109518095233,-0.806105707824153,-0.592294361569559,-0.5897298460281585,0.11934895177562739,0.003749309025325267,NA,NA
Rodentia,Sciuridae,Callospermophilus (Spermophilus),lateralis,Callospermophilus_lateralis,Callospermophilus_lateralis_SCIURIDAE_RODENTIA,UWBM 38979,174,UWBM specimen label,Sf,Is,B,0,-0.3644015855062032,-0.11832358329808408,-0.534103643706801,-0.742078209765106,0.033823125375180986,0.07534743606968737,-0.10898881836217597,-0.06536915178950045,-0.19836150406746747,-0.5209738346187588,-0.26028087184732873,NA,-0.0892028174565184,-0.16405854542723058,-0.2637821303674896,-0.32434189559408905,-0.5198701394827877,-0.5218461963617421,-0.5972211980504927,-0.08711982472989353,-0.3531069239518151,0.5157124239048606,-0.06628381199872681,-0.125961977325629,-0.39398358429663066,-0.27726900868992566,-0.19236388081972572,-0.26841452906818175,-0.6197428527621556,-0.09458145193260964,-0.5939755770776324,-0.21243199541135163,-0.2477307623796226,-0.7410970487411225,-0.5568009306429148,-0.008581341603662931,-0.35940251349337216,-0.24728384083254135,-0.46914895497516884,-0.49133678008758763,-0.4272194533997948,-0.02353918318927823,-0.4207456883578725,-0.031889485590299575,-0.4508747396937925,-0.06458273231423194,-0.33489490316346604,0.28723274827990947,-0.0453419118934817,-0.14957116405085957,-0.3424666199868691,0.04394394896686479,-0.5413899493399915,-0.15830010272479073,-0.4263562578107624,-0.10448686665212599,-0.2194815141761629,0.04126112365163342,-0.020324295192926892,-0.2139214608841699,-0.27727511902476903,0.9076676267211327,-0.6420972486923613,-0.19153399641129365,0.036964703150771966,-1.02230048866486,-0.14178795894592341,0.3242391947693613,-0.2235449668961869,-0.17822424315757723,-0.14987448817463506,0.05573397019290119,-0.051316563519914295,-0.2030997516335875,-0.795268343796872,0.013712477389520432,0.2916982945919322,0.27090887940302316,-0.002618763244903519
Rodentia,Sciuridae,Callospermophilus (Spermophilus),lateralis,Callospermophilus_lateralis,Callospermophilus_lateralis_SCIURIDAE_RODENTIA,UWBM 37539,218,UWBM specimen label,Sf,Is,B,0,-0.3509012507394134,-0.011932236562245607,NA,NA,0.00505942837625533,-0.11985796067286554,-0.09967479250757191,-0.007952542168605012,-0.14477160505769573,-0.44792714987944915,-0.267192592008386,NA,-0.0892028174565184,-0.15751361797843902,-0.23489190842891247,-0.28092611227982256,-0.5833376975376908,-0.6304784208314045,-0.6834429528519557,-0.08290348542958635,-0.3574712470197522,0.41083596871544303,-0.01816743401678586,-0.23893961702327507,-0.41235053758160645,-0.22224167498579375,-0.07136734143487157,-0.17431401522142104,-0.5405402608877333,-0.4056892944047183,-0.8865415220345523,-0.11714615691576759,-0.2296613966987893,-0.6352563625426173,-0.4955794834384065,0.06593086975748151,-0.5339271957390722,-0.16745920507664758,-0.3030119993366916,-0.4607480327996038,-0.3709944380407907,0.6012238255556792,-0.2530232347977933,0.2625324812592337,-0.5130907796849095,0.21889646339487187,-0.4244079508383773,-0.01205276744996196,-0.24671000614143868,NA,NA,NA,NA,NA,NA,NA,NA,-0.5490975448564747,0.08241318415055034,-0.10868127627487986,-0.19137426627145565,0.8691270820635448,-0.6606172071121018,-0.5492448605274702,-0.004555703446168275,-0.8803209625363814,-0.18821072893469837,2.3323289288403948,-0.376132036402086,-0.9987870301469015,-0.8042327251533267,-0.29750068156802784,0.07836416393804954,-0.5876484310028041,-0.6058013342134794,0.22895300743901761,0.23951010059049935,NA,NA
Didelphimorphia,Didelphidae,Caluromys,derbianus,Caluromys_derbianus,Caluromys_derbianus_DIDELPHIDAE_DIDELPHIMORPHIA,FMNH 60764,326.72,PanTheria,A,A,A,1,-0.08525477902909573,0.1790138484326076,-0.029899433543599953,0.26428966104897095,0.27994001997389467,0.41658010854375627,0.29048352240677544,0.4523401116432256,0.4707835310856052,-0.10995656795599572,0.14642779780957632,NA,0.03313926762744314,0.17245565495697185,0.35077699367093074,0.40316333251344066,-0.02034891011422922,0.06771129563914637,-0.10733567119440691,0.34423901391356765,-0.03238228328869205,-1.050633717848587,0.1478753932010841,0.3258025498181668,-0.15536708560483398,0.14242868378715068,0.017185431857220344,-0.04165399246421635,-0.10358020021531456,0.6819959946533072,0.9130627771113818,0.571961612928161,NA,NA,-0.499858871129135,NA,NA,NA,NA,NA,NA,-0.14011129458284385,0.0830662751428132,0.561930681829164,0.26207924554821194,0.2913564668441978,0.13318720198971,-0.27247656805573534,NA,-0.38373753836298524,-0.18928568922083044,0.5609183009929352,-0.09935069043066026,0.1979874939745898,-0.07189093584265102,0.12202565858348192,NA,0.5635852490189756,0.29210591674009484,-0.2154003839994871,0.3197203619803692,-0.1949638019247589,0.25177292213686925,-0.32552778654467296,-0.425478961287413,0.4466506131143042,0.3524526195788383,-1.0451661260374026,0.15244499759566116,2.1875009985282,1.5149892880919587,0.7373871599901979,-0.5628322874382066,-0.08711324640254081,-0.9772952575097872,-0.3790806966781835,0.5008491560491597,2.5764116249917937,2.1614232055795344
Didelphimorphia,Didelphidae,Caluromys,derbianus,Caluromys_derbianus,Caluromys_derbianus_DIDELPHIDAE_DIDELPHIMORPHIA,NMNH 464247,326.72,PanTheria,A,A,A,1,-0.14742577477565208,0.1790138484326076,-0.08464446268618153,0.2522229144900141,-0.129825936612381,0.47141014059295516,0.23064638539606014,0.6238686008361868,0.4765370346715104,-0.06586783965142222,0.18544117469836371,NA,0.04919013287193237,-0.15751361797843902,0.26729558776443296,0.31953567878484546,-0.20668163734741232,-0.048609853700397415,0.14524514412812384,0.2576816536734979,-1.5213292293549813e-4,0.3596287999943632,0.10454389024520325,0.3508232303509737,-0.09578579269955284,0.10635851899861382,-0.12438694005468334,-0.12946436794757613,-0.09740508174282064,0.7288204018919816,0.7720900458711575,0.5933782601496567,-0.7466047438680896,0.22792806301753263,-0.4836709953031157,-0.43553885903004963,-0.36627267203617536,-0.37628788656530254,0.2447551966106718,-0.1641591569493643,0.32553328746126975,-0.008844503762573007,0.00726421497201079,0.5233256300810925,0.08070519945191458,0.11836125253873814,0.017161145953318913,-0.04738100684442238,0.11643969359441546,-0.5432971801303975,-0.3243375440410769,0.40758417899760413,-0.3139137484825585,-0.07406702229877107,-0.004719271146689943,-0.006431271859357066,-0.4453767983942054,2.507590878244529,0.8689794522844311,-0.03733680566718657,0.4727733285935086,0.05755364702192963,0.3350046177085473,-0.46177493210302056,-0.7913086379386038,0.33348075197125965,0.291479532060463,-0.6936423844998044,0.01270703859468222,1.4856351179801026,0.8117161735885897,1.3817073945952991,-0.4671314851991476,0.31276487781249507,-0.7653413027248057,-0.6452074710289746,-0.7001566153992748,2.6297583068464285,1.82002483194994
Didelphimorphia,Didelphidae,Caluromys,lanatus,Caluromys_lanatus,Caluromys_lanatus_DIDELPHIDAE_DIDELPHIMORPHIA,FMNH 49337,350.33,PanTheria,A,A,A,1,-0.14355271521221905,0.21194122725001402,-0.12310691780557023,0.16273185564686096,-0.0456671162424156,0.19241880903091604,0.2541810159345772,0.1673348130633022,0.3499837362446826,-0.21975323915215245,-0.04220054312075544,NA,-0.12978991265436232,-0.06776096469712095,0.3001756403278067,0.44491424552000675,-0.11085552737041936,-0.015138302330145782,-0.16631552593772794,0.3880613649132143,0.28199771774341154,-0.2837392586181311,0.1410705504204964,0.21613052171302877,-0.3417252781745845,0.28071623255367745,0.013954104361516777,-0.2026809746056274,0.012004636355107888,0.5790282330746157,0.7578128595421821,0.5537672836786303,NA,NA,-0.5478779875032485,NA,NA,NA,NA,NA,NA,-0.16816682447141554,-0.2262542817782438,0.45734462868904757,-0.2470346726905129,0.055242360925840325,-0.012957838993895588,-0.31437672786362225,NA,-0.571329677491845,-0.6304919266089476,0.43068928211242913,-0.48681310030406816,-0.17617739839845908,-0.6688787939977537,-0.20567043777803826,NA,0.7746384972744356,-0.23539813473212465,-0.3297107422423494,0.1250526385936382,-0.5247786630064677,0.10487440757051614,0.21153813277722106,-0.7121124772120492,0.8695098639529231,-0.3330479813289972,-1.0958560246716877,-0.048758190697989194,1.8811139487716868,1.0997412973330223,0.8166150413533361,-0.6798316969069808,-0.5931234005128038,-0.643886232707586,-0.6682380065504793,0.4339277242313416,2.8386782337128027,1.779342453067554
Didelphimorphia,Didelphidae,Caluromys,philander,Caluromys_philander,Caluromys_philander_DIDELPHIDAE_DIDELPHIMORPHIA,FMNH 61877,246.47,PanTheria,A,A,A,1,-0.297956887214356,0.04599467479455948,-0.3220928202110482,-0.1298575893990677,-0.1645849266712343,0.253811037705379,-0.00580766586561402,0.010796116279625158,0.22270150445316678,-0.3726263435804622,-0.5034401593821854,NA,-0.45103685889139683,-0.18487920260560753,0.07981998553338934,0.15472758260752092,-0.3762505665665858,-0.24887729186428642,-0.5058725516284575,-0.046277102568061154,-0.025318227102499348,-0.3676781048114644,-0.1553431378034731,-0.1384840176727448,-0.5217532084209943,-0.12195705994558327,-0.08005086951411867,-0.3381285168179987,-0.3142635207433482,0.37594102514479943,0.5796962035312306,0.0015580164381342888,NA,NA,-0.9090547304390274,NA,NA,NA,NA,NA,NA,-0.29710281474347516,-0.2040737836449838,0.2955486966449018,-0.13264083085148487,-0.08091231593965834,-0.3729366762496293,-0.7080309567030612,NA,-0.8146679297485228,-0.5408318871358407,0.16028974370650825,-0.474898981745901,-0.1384618182909744,-0.3751271606922191,-0.2809394379600829,NA,1.5145998847834643,-0.06288737869123293,-0.1448681699770398,0.41173896477425004,-0.5662806609090394,-0.4327465733661804,-0.06597066343160873,-0.5709603031241274,0.7481695721720567,0.578911553659869,-0.8668105801394979,0.04019890929498116,1.7817197589115992,1.036547163700781,1.1330339196810089,-0.40131414408409394,-0.37857624614458113,-0.37029343166999473,-0.04188651266425093,0.9149481926486651,2.7754997017825165,2.1103710995739067
Didelphimorphia,Didelphidae,Caluromys,philander,Caluromys_philander,Caluromys_philander_DIDELPHIDAE_DIDELPHIMORPHIA,AMNH 267336,246.47,PanTheria,A,A,A,1,-0.20505710983539804,0.04599467479455948,NA,NA,-0.1565944003121393,0.15394405493093322,0.1742735014155952,0.16822485819647356,0.37299272667793987,-0.27405129957066726,-0.13184725769798658,NA,-0.20497616076072553,-0.07512509722332562,0.23630332197626971,0.3168584024417913,-0.19654444774101384,-0.018543754629515376,-0.49374640050008195,0.21221930731579133,0.06102365507535716,-0.5533116527639714,0.011535896939342321,0.2425207215217829,-0.21598002445235293,0.09292825168741839,-0.23760727517819305,-0.3734160121506324,-0.12207691883826018,0.4770001045386556,0.7017565965675358,0.49786113826334144,-0.20294309269239927,-0.33506643554042576,-0.5657850321976973,-0.8253767230149777,-0.5185596223012924,-1.1792571532162244,-0.3632539507934209,-0.4607480327996038,0.023871268813683927,-0.02353918318927823,-0.27404105412680146,0.5458332248431719,-0.0427517992689159,0.10634802476235856,-0.016347464497720586,-0.41038349812646735,-0.21103121869781752,NA,NA,NA,NA,NA,NA,NA,NA,1.0157587581083798,-0.08654333227935891,-0.286015978062821,0.3543298661017646,-0.47512695276788613,0.030413840531969674,-0.43224135108191775,-0.6338641971064378,0.6224412450361297,0.2199325204062387,-0.6680123962751037,-0.14948633752658044,1.6287145364821272,0.8814789919319147,1.561167666385481,-0.5935433119838408,0.07318934331450684,-0.6296997630037509,-0.8698035217459731,1.8009747462994565,NA,NA
Didelphimorphia,Didelphidae,Caluromysiops,irrupta,Caluromysiops_irrupta,Caluromysiops_irrupta_DIDELPHIDAE_DIDELPHIMORPHIA,FMNH 60698,257.48,PanTheria,A,A,A,1,-0.010129410730084365,0.0666187632665009,0.06561468509124459,0.4342002492653242,0.37318029372497025,0.3719830945425811,0.3733979346223716,0.5855826035518005,0.6227855731733196,-0.018389729084697586,0.37948334401871053,NA,0.33845447447233107,0.0058403886232483194,0.446367919126487,0.5296511908192539,0.002531225509574226,-0.03175260980525631,0.11581536557768257,0.34798237710810537,0.4107417409257467,0.055747535471423665,0.41718087358548556,0.47694195811330836,0.02316729084512961,0.2228814330389461,0.13177274483980814,-0.05103533493514073,0.05289132118156372,0.8370113827684466,0.9725798419881613,0.8485923192513177,NA,NA,-0.4532059409173571,NA,NA,NA,NA,NA,NA,0.05380604014392354,0.10088696085659914,0.6692574133819784,0.28807910183398916,0.21336098896966119,0.3349097517174684,-0.06027961464319951,NA,-0.3288549616289181,-0.190088821756763,0.6774911630294299,0.10890471557236857,0.30071175339376416,0.18054676993344265,-0.22708897600376957,NA,0.08081711439224608,0.42313507792887456,-0.20554685807810053,0.49280197890947935,0.43686019890746225,0.13336933417866745,0.26696673270104576,-0.8059109207479629,0.6629187787951405,0.6291093680571193,-0.8896810311820532,0.03953123503178301,1.788919640314076,0.9949419126729256,-0.27456172769197773,0.1717195196944907,0.4622259269726272,-0.697453551173607,-0.2613439682312849,-0.5666247296607173,2.810247300802454,2.459086020796027
Didelphimorphia,Didelphidae,Caluromysiops,irrupta,Caluromysiops_irrupta,Caluromysiops_irrupta_DIDELPHIDAE_DIDELPHIMORPHIA,AMNH 244364,257.48,PanTheria,A,A,A,1,0.02465706325787358,0.0666187632665009,NA,NA,0.4135781184403244,0.28275110805371256,0.4598860406293435,0.38615310196359903,0.6311493508366475,0.008969478875297685,NA,NA,NA,0.139377542231661,0.5672764358091814,0.6047748242676159,0.14781219339021434,0.21060525331277202,0.12482361247950793,0.47520380051274347,NA,NA,0.3410353628564764,0.48969896723731354,0.1472222166708029,0.37098100452535415,0.20246024721425177,NA,0.132978018594138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0921446833234346,0.22132236045043244,0.8367035495972028,0.35418036810679826,0.25241935508466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3566955267541058,-0.18605538347670014,-0.3040002858774212,0.3113650247143343,NA,NA,NA,-0.7846432249317216,0.5884164806363603,0.4626747392241491,-0.9575291415862446,0.10270330421862013,2.309083090769833,1.2437796191719779,0.4980688094296149,-0.3833456330982907,0.04449124231718287,-0.6614981197393246,-0.40222171520783384,0.1363357669386365,NA,NA
Carnivora,Canidae,Canis,lupus,Canis_lupus,Canis_lupus_CANIDAE_CARNIVORA,UWBM 82006,31756.51,PanTheria,T,T,T,0,4.500576960535018,2.3389102835066824,2.8851920885092777,3.0110473892352108,2.9853316431147974,2.5443991336116265,2.7657075745820623,2.395332009325232,2.3719076257339005,2.2487904526079054,NA,NA,NA,2.50944181424078,2.8882462071417487,2.898485042725935,2.119268679328609,2.1706792448307946,2.025979848854608,2.5695424855128794,NA,NA,2.2740437613139335,2.4608239695325267,2.302912063329129,2.6497454238729055,2.5450359011662087,NA,2.270635950032229,NA,1.2404912453263384,NA,NA,NA,2.2801871666244393,NA,NA,NA,NA,NA,NA,3.4015741740843946,2.345278291026209,2.8987096628322764,2.0091612936337273,2.497887366288175,NA,NA,NA,2.9366653865811396,2.1549339278301867,2.728849930581882,1.7831571185283484,1.5416304593771926,NA,NA,NA,-0.025587968671439972,-0.4710877318827098,-0.5086240985633024,-0.6476789149967347,NA,NA,NA,-0.6284131152950728,0.16433897627229188,1.4453038583601847,1.8812048188677568,-0.3184966114723465,-1.576616601910558,-1.326841777722304,0.1254410787277538,-0.4688429352903041,-0.16882915221741734,-0.6702664213237123,0.7790272170356229,-0.1543790069313447,-0.7819516347341023,-0.8187717139909729
Rodentia,Caviidae,Cavia,porcellus,Cavia_porcellus,Cavia_porcellus_CAVIIDAE_RODENTIA,NMNH 20900,727.99,PanTheria,T,T,T,0,-0.10714517057334128,0.5571149413886207,0.14269463937309051,0.08781525535519423,0.488669081698991,0.6025371937424829,0.2925007923643615,0.027289520285767904,-0.13542671832667472,-0.003951182379564463,0.1158501159225773,NA,0.08789277430879013,0.6081968832072937,0.10364494755581732,0.025211586716849973,0.13141343505050676,0.20185851141514938,0.13335183103535925,0.13388666660396492,0.08745320378569002,0.4150193432738153,0.6258559936228785,0.1856566213841758,0.026270550226856756,0.10572173040889182,0.5566073059903773,0.4133689687439667,-0.20539211330760146,-0.4350773760891881,0.4130477193476007,-0.4494312442653488,0.3738408454611117,-0.12803760425946908,0.10307117525174561,0.09721554496841792,0.09613356252011472,0.2757093704346621,-0.25771818846120587,0.007213077301700696,-0.004790054044969289,0.34320269573911183,0.11084038283874127,-0.16368230476634751,-0.07791214088635666,-0.33689170941023916,0.3122072020503828,-0.3752690718617201,-0.0453419118934817,0.06374560868838311,0.2549343701759905,0.07719612581432812,0.21588740927093328,-0.11618600345798699,0.7539987131300522,0.1016367805680221,0.4522879172346093,0.6051669040965701,-0.5484078575198061,-0.04059603917925444,-0.8239904180994821,-0.043404864044365894,-0.002733913522779332,-0.9943755188024609,0.9745228244783739,-1.2825799106124987,0.3281233646922161,0.3257451400321237,-0.1134826625854867,-1.2819402066912324,-1.1476143961274659,0.5650956842344997,1.6495147357857904,0.14330135945773775,-0.2438012392453739,1.4294933030927328,0.07809098135868076,-0.14072017139056656,-0.34119893997888223
Primates,Callitrichidae (Cebidae),Cebuella (Callithrix),pygmaea,Cebuella_pygmaea,Cebuella_pygmaea_CALLITRICHIDAE_PRIMATES,UWBM 39005,123.94,PanTheria,A,A,A,1,-0.3606728276513604,-0.2784288164114539,-1.007953043456189,-0.887172881072163,-0.14515830679528954,-0.02102882429171891,0.17826443578920517,-0.03895131033708886,-0.18863097378481536,-0.6436304217743554,-0.14767546292947117,NA,-0.38411354614395044,-0.7071074348884991,-0.06285270985826319,0.059185923517545515,-0.7573336162526675,-0.7024232721723639,-0.8056460576075797,0.01598689636443451,-0.5779092375874353,-1.177229875044193,-0.12558496836254995,-0.250113702910068,-0.5692381497873348,-0.14976304841177734,-0.319148364003815,-0.12946436794757613,-0.431880893203777,-0.4957987027779339,-0.9434320852222251,-0.7955843486782549,-0.430688136159904,-0.33506643554042576,-0.5748311363240948,-2.297932279841127,-0.43681325271984167,0.051509770283922264,-0.4618606228481127,-0.38518392276782115,-0.5828745539556409,0.06844618404613453,-0.6310134291887153,0.35489666993252694,-0.5520121998280508,0.3843839822770121,-0.8174782528579545,-0.17266395146366423,-0.9068214723485198,0.04210821721706566,-0.8752597818338895,0.1726667478124374,-0.8673197593055612,0.07648314085863625,-1.013228481390301,-0.2438441801365052,-1.0836460914973287,0.24702043397725,-0.47925545057317165,-0.8014267710691221,-0.7372162140194536,-0.9391051551495672,0.5031295396968307,-0.8175734925612209,-1.0740011620105228,-0.6477748509703292,0.5620491974467137,-0.2315350899895331,-0.34535115033200264,0.6349164706556247,0.640180082067353,0.5614105793783848,-0.47543854767733734,-0.9108186721508129,-0.7388226420509226,-0.5913334208812991,0.4434384430300738,0.10882529288931636,0.07319720413720933
Carnivora,Canidae,Cerdocyon,thous,Cerdocyon_thous,Cerdocyon_thous_CANIDAE_CARNIVORA,NMNH 141782,5741.66,PanTheria,T,T,T,0,1.2137919397198498,1.5317484471202731,NA,NA,1.3947724256497847,1.4773325783624178,1.6071348954145244,1.3633724651400323,1.2038690956385214,1.2248452424604606,1.6239440432892223,NA,1.3638607938295568,1.1845080906584884,1.5371732795931887,1.5720577809926093,0.9227951251646868,0.8620500859287031,0.9615460769836219,1.3583337218330305,1.2658913245494925,0.9236190037193163,1.262642625463334,1.4614608748315723,1.2289167768109028,1.410472764113391,1.4635608169186103,1.9270259464391317,1.0003431214491658,0.38170799690961404,0.19184059869362913,1.3146293022466304,1.1587625393563907,1.6039634940694512,1.1472434626688022,1.3375898824248236,1.398284602757967,0.900352213828277,1.3094169145208208,1.5251923833429355,1.4822663795106443,2.174162983239815,1.0249844384100235,1.4736627466257268,0.9599653742555759,1.2996271025034423,1.1861460159012638,1.056586328020819,0.9677916056871235,1.5510984782468455,0.8504071898327201,1.2750114355519695,0.730161789658296,0.8023120198377431,1.5744368570071299,0.5085837147790419,1.0655975596379532,1.0880805562433167,-0.37285422887763275,-0.25222621001550033,-0.7220346853012665,-0.7705518034327387,1.3782339769313454,-0.8199639936623501,-0.6430954727363246,-0.4668754936515189,1.0996681523963199,1.7701620447877415,-0.4068642847084281,-1.7607954853362189,-1.432177642200594,-0.6028588435023575,-0.1310751441479376,0.4800657597933396,-0.3600391088495052,0.6887897564545701,-0.6193051554819464,-0.787330993675161,-0.694150765188162
Rodentia,Heteromyidae,Chaetodipus,fallax,Chaetodipus_fallax,Chaetodipus_fallax_HETEROMYIDAE_RODENTIA,NMNH A43062,19.19,PanTheria,Sf,Is,B,0,-0.7627861501524125,-1.158767291958965,-1.382675776695047,-1.9876401217697552,-1.210995390730432,-0.9644832486986896,-1.2569526997146239,-1.5219028769768157,-1.3811897104758668,-1.668882938051514,-1.3623646045896947,NA,-1.6355074177805455,-1.1895823083386063,-1.2482175872983239,-1.232933618812173,-1.338637350534807,-1.4793285840837593,-1.1263670227142533,-1.1354221653233874,-1.3880083791447022,-1.0638754283349874,-1.1092969256325427,-1.1287628988560408,-1.3664930573418637,-1.09480471098627,-0.9073707951678658,-1.3846434493795512,-1.3755944976428074,-1.9086162778103848,-1.5358673665847276,-1.8404949543727003,-0.580678191878714,-1.7426554439086155,-1.1347511414855074,-1.3602437916978891,-1.3644942589192481,-1.0276752803241604,-1.190306819246437,-1.4437615816466123,-1.3501144432822856,-1.3386461508757068,-1.5138618808665538,-1.1404043887650595,-1.4194221366642128,-1.6699636664157231,-1.3495900947316326,-0.8489858404116237,-1.6681983570747045,-0.6982154334108249,-0.9798811186463355,-0.8102904723940788,-1.2965867151536679,-0.4690821199683929,-1.2633396068161946,-0.5615140282138344,-0.9482377066665199,0.0753644042403538,-0.699229060600383,-0.15503094086489874,-0.4099376723503054,0.25066032263235316,0.12877112811211705,0.1013499268512111,-0.09081747735953304,0.23463311119070335,-0.8649850120293098,-0.4186869174517425,-0.19767581136607212,0.6220329894324534,-0.07340677485824018,-0.9177169074919327,-0.21763375304752908,-0.1547771769355936,0.5430688351385745,-0.03981708194965658,-0.8545458266302579,-0.31754376974281584,-0.29018136412767775
Rodentia,Heteromyidae,Chaetodipus,formosus,Chaetodipus_formosus,Chaetodipus_formosus_HETEROMYIDAE_RODENTIA,UWBM 52436,14.8,UWBM specimen label,Sf,Is,B,0,-0.7873058224384087,-1.2813563256042528,NA,NA,-1.1487702218987177,-0.8192806147797318,-1.4242435056336678,-1.5556211365726351,-1.3716559002218154,-1.6632434510497314,-1.555406469138382,NA,-2.023683256227171,-1.2672755915428506,-1.3337590326347177,-1.2917766544737572,-1.5222392642102704,-1.4997005182251146,-1.4246563935508747,-1.2279694391163876,-1.475690335158593,-1.0398925757315787,-1.150238257176609,-1.35674768389527,-1.601416304846451,-1.225521247361208,-1.2523433960638741,-1.3329849141900176,-1.5061195744642297,-2.249576388740302,-1.6959458316077514,-2.1319365488695365,-2.378552678511785,-1.4397071936289911,-1.0936576417292614,-1.0004981499509733,-1.6333979426260805,-1.3096966507411394,-1.414767297867671,-1.4820189239814032,-1.6277150244088168,-1.2619234243494506,-1.6784240577338678,-1.4013738518512402,-1.5622866990630608,-1.1878640847460835,-1.381214499147608,-1.3442990009636548,-1.523479779537923,NA,NA,NA,NA,NA,NA,NA,NA,0.4340403032987637,-0.49965871307739795,0.16090840237859155,-0.0815129052234567,-0.31363940401512175,0.6373020706330178,-0.6903683169458105,-0.08053383164878777,0.8309230749234409,-0.9175293221194887,-0.00327819871104986,-0.30178361416543525,-0.3200765608793074,-0.1649066797446812,0.39832842387810574,-0.08872539477388218,-0.6100411480055806,0.40698091672373815,-0.6320663170719825,0.0140058741506058,NA,NA
Rodentia,Heteromyidae,Chaetodipus,formosus,Chaetodipus_formosus,Chaetodipus_formosus_HETEROMYIDAE_RODENTIA,UWBM 52433,16.1,UWBM specimen label,Sf,Is,B,0,-0.7821783515627249,-1.2416237166473731,NA,NA,-1.271640097995921,-0.7917840058029566,-1.4203798895847874,-1.4257663022202884,-1.4448961313650586,-1.685938299883679,-1.8837946984331275,NA,-1.980353466382784,-1.4535915186179222,-1.2918220472411424,-1.2503294286026019,-1.4895562374131828,-1.5397952626166223,-1.3219237019845769,-1.2156120443968994,-1.5214737296828464,-1.004676239239513,-1.0030292090304709,-1.3829245093663418,-1.663316763010171,-1.156114188276816,-1.061786463056848,-1.0427578519334273,-1.4144523311607187,-2.044580498625651,-1.9067918544941849,-2.1725626037349444,-2.147800163030397,-1.5204841385970564,-1.3456505157120418,-1.1696899012724449,-1.7352931939824696,-1.2902997982969393,-1.7586412135803413,-1.41257818328609,-1.5360265218378277,-1.3082846172155367,-2.262557104962022,-1.1282330805776606,-1.5031068229918663,-1.247758850916466,-2.0304287549428945,-1.566392883672361,-1.1631077472528002,NA,NA,NA,NA,NA,NA,NA,NA,0.9886390968533189,-0.2745587366438195,0.11101008461469174,-0.23428065226983077,-0.2047919958403124,-0.5223348509113708,-0.5410900716269327,-0.46921798772290196,1.038465778957195,-0.9931727405829244,-0.16485046594476185,-0.4785140745187667,0.5604948461657133,0.23526245439970234,-0.2000130459858785,0.32000061354420584,-0.7275803210779502,0.6637300607540363,-0.31240380348430674,-0.442809122558289,NA,NA
